Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered
2020-03-28,GRC,Greece,Laconia,1,0,0
2020-03-28,GRC,Greece,Larissa,11,0,0
2020-03-28,GRC,Greece,Lasithi,1,0,0
2020-03-28,GRC,Greece,Lefkadas,1,0,0
2020-03-28,GRC,Greece,Lesbos,5,0,0
2020-03-28,GRC,Greece,Magnesia,2,0,0
2020-03-28,GRC,Greece,Messinia,3,0,0
2020-03-28,GRC,Greece,NOT SPECIFIED,312,0,0
2020-03-28,GRC,Greece,Pieria,3,0,0
2020-03-28,GRC,Greece,Pireas,31,0,0
2020-03-28,GRC,Greece,Prevezas,1,0,0
2020-03-28,GRC,Greece,Serron,8,0,0
2020-03-28,GRC,Greece,Tessaloniki,32,2,0
2020-03-28,GRC,Greece,Trikalon,1,0,0
2020-03-28,GRC,Greece,West Attica,5,0,0
2020-03-28,GRC,Greece,Xanthis,11,2,0
2020-03-28,GRC,Greece,Zakynthos,5,1,0
2020-03-28,HUN,Hungary,Hungary,298,0,0
2020-03-28,HUN,Hungary,NOT SPECIFIED,0,11,0
2020-03-28,ISL,Iceland,East Iceland,4,0,0
2020-03-28,ISL,Iceland,Greater Reykjavík,739,0,0
2020-03-28,ISL,Iceland,Northeast Iceland,19,0,0
2020-03-28,ISL,Iceland,Northwest Iceland,19,0,0
2020-03-28,ISL,Iceland,NOT SPECIFIED,19,0,0
2020-03-28,ISL,Iceland,South Iceland,102,0,0
2020-03-28,ISL,Iceland,Suðurnes Peninsula,44,0,0
2020-03-28,ISL,Iceland,West Fjords,2,0,0
2020-03-28,ISL,Iceland,West Iceland,15,0,0
2020-03-28,IRL,Ireland,Ireland,2415,36,0
2020-03-28,ITA,Italy,Abruzzo,1133,76,30
2020-03-28,ITA,Italy,Basilicata,182,3,1
2020-03-28,ITA,Italy,Bolzano,1109,64,116
2020-03-28,ITA,Italy,Calabria,555,21,11
2020-03-28,ITA,Italy,Campania,1592,109,76
2020-03-28,ITA,Italy,Emilia-Romagna,12383,1344,1075
2020-03-28,ITA,Italy,Friuli Venezia Giulia,1436,87,229
2020-03-28,ITA,Italy,Lazio,2505,124,200
2020-03-28,ITA,Italy,Liguria,2822,358,378
2020-03-28,ITA,Italy,Lombardia,39415,5944,8962
2020-03-28,ITA,Italy,Marche,3373,364,10
2020-03-28,ITA,Italy,Molise,123,9,16
2020-03-28,ITA,Italy,Piemonte,7671,617,203
2020-03-28,ITA,Italy,Puglia,1458,71,29
2020-03-28,ITA,Italy,Sardegna,624,26,29
2020-03-28,ITA,Italy,Sicilia,1359,57,60
2020-03-28,ITA,Italy,Toscana,3817,198,108
2020-03-28,ITA,Italy,Trento,1505,120,151
2020-03-28,ITA,Italy,Umbria,969,28,43
2020-03-28,ITA,Italy,Valle d'Aosta,511,41,2
2020-03-28,ITA,Italy,Veneto,7930,362,655
2020-03-28,LVA,Latvia,Latvia,305,0,0
2020-03-28,LIE,Liechtenstein,Liechtenstein,60,0,0
2020-03-28,LUX,Luxembourg,Luxembourg,1831,18,0
2020-03-28,MLT,Malta,Malta,148,0,0
2020-03-28,MDA,Moldova,Moldova,199,2,0
2020-03-28,MCO,Monaco,Monaco,43,1,0
2020-03-28,MNE,Montenegro,Montenegro,82,1,0
2020-03-28,NLD,Netherlands,Drenthe,98,0,0
2020-03-28,NLD,Netherlands,Flevoland,120,0,0
2020-03-28,NLD,Netherlands,Friesland,96,0,0
2020-03-28,NLD,Netherlands,Gelderland,1088,0,0
2020-03-28,NLD,Netherlands,Groningen,137,0,0
2020-03-28,NLD,Netherlands,Limburg,1097,0,0
2020-03-28,NLD,Netherlands,North Brabant,2748,0,0
2020-03-28,NLD,Netherlands,North Holland,1401,0,0
2020-03-28,NLD,Netherlands,NOT SPECIFIED,0,639,0
2020-03-28,NLD,Netherlands,Overijssel,525,0,0
2020-03-28,NLD,Netherlands,South Holland,1508,0,0
2020-03-28,NLD,Netherlands,Utrecht,824,0,0
2020-03-28,NLD,Netherlands,Zeeland,120,0,0
2020-03-28,NOR,Norway,Agder,159,0,0
2020-03-28,NOR,Norway,Innlandet,228,0,0
2020-03-28,NOR,Norway,Møre og Romsdal,80,0,0
2020-03-28,NOR,Norway,Nordland,42,0,0
2020-03-28,NOR,Norway,NOT SPECIFIED,0,20,0
2020-03-28,NOR,Norway,Oslo,989,0,0
2020-03-28,NOR,Norway,Rogaland,304,0,0
2020-03-28,NOR,Norway,Troms og Finnmark,129,0,0
2020-03-28,NOR,Norway,Trøndelag,281,0,0
2020-03-28,NOR,Norway,Vestfold og Telemark,149,0,0
2020-03-28,NOR,Norway,Vestland,436,0,0
2020-03-28,NOR,Norway,Viken,1048,0,0
2020-03-28,POL,Poland,Dolnośląskie,214,4,0
2020-03-28,POL,Poland,Kujawsko-pomorskie,37,0,0
2020-03-28,POL,Poland,Łódzkie,182,0,0
2020-03-28,POL,Poland,Lubelskie,87,3,0
2020-03-28,POL,Poland,Lubuskie,33,0,0
2020-03-28,POL,Poland,Małopolskie,112,0,0
2020-03-28,POL,Poland,Mazowieckie,421,4,0
2020-03-28,POL,Poland,Opolskie,31,0,0
2020-03-28,POL,Poland,Podkarpackie,71,1,0
2020-03-28,POL,Poland,Podlaskie,26,0,0
2020-03-28,POL,Poland,Pomorskie,36,0,0
2020-03-28,POL,Poland,Śląskie,165,2,0
2020-03-28,POL,Poland,Świętokrzyskie,27,1,0
2020-03-28,POL,Poland,Warmińsko-mazurskie,46,0,0
2020-03-28,POL,Poland,Wielkopolskie,99,2,0
2020-03-28,POL,Poland,Zachodniopomorskie,51,1,0
2020-03-28,PRT,Portugal,Açores,30,0,0
2020-03-28,PRT,Portugal,Alentejo,34,0,0
2020-03-28,PRT,Portugal,Algarve,106,1,0
2020-03-28,PRT,Portugal,Centro,647,28,0
2020-03-28,PRT,Portugal,Lisbon,1287,27,0
2020-03-28,PRT,Portugal,Madeira,31,0,0
2020-03-28,PRT,Portugal,Norte,3035,44,0
2020-03-28,ROU,Romania,NOT SPECIFIED,1452,37,139
2020-03-28,RUS,Russian Fed.,Adygea,1,0,0
2020-03-28,RUS,Russian Fed.,Amur,0,0,0
2020-03-28,RUS,Russian Fed.,Arkhangelsk,3,0,0
2020-03-28,RUS,Russian Fed.,Bashkortostan,4,0,0
2020-03-28,RUS,Russian Fed.,Belgorod,0,0,0
2020-03-28,RUS,Russian Fed.,Bryansk,3,0,0
2020-03-28,RUS,Russian Fed.,Buryatia,8,0,0
2020-03-28,RUS,Russian Fed.,Chechnya,5,0,0
2020-03-28,RUS,Russian Fed.,Chelyabinsk,9,0,0
2020-03-28,RUS,Russian Fed.,Chuvashia,1,0,0
2020-03-28,RUS,Russian Fed.,Dagestan,1,0,0
2020-03-28,RUS,Russian Fed.,Irkutsk,0,0,0
2020-03-28,RUS,Russian Fed.,Ivanovo,7,0,0
2020-03-28,RUS,Russian Fed.,Kabardino-Balkaria,4,0,0
2020-03-28,RUS,Russian Fed.,Kaliningrad,11,0,0
2020-03-28,RUS,Russian Fed.,Kaluga,2,0,0
2020-03-28,RUS,Russian Fed.,Kemerovo,3,0,0
2020-03-28,RUS,Russian Fed.,Khabarovsk,5,0,0
2020-03-28,RUS,Russian Fed.,Khakassia,2,0,0
2020-03-28,RUS,Russian Fed.,Khanty-Mansi AO,4,0,0
2020-03-28,RUS,Russian Fed.,Kirov,8,0,0
2020-03-28,RUS,Russian Fed.,Komi Republic,3,0,0
2020-03-28,RUS,Russian Fed.,Kostroma,1,0,0
2020-03-28,RUS,Russian Fed.,Krasnodar,17,0,0
2020-03-28,RUS,Russian Fed.,Krasnoyarsk,12,0,0
2020-03-28,RUS,Russian Fed.,Kurgan,1,0,0
2020-03-28,RUS,Russian Fed.,Leningrad,7,0,0
2020-03-28,RUS,Russian Fed.,Lipetsk,8,0,0
2020-03-28,RUS,Russian Fed.,Mordovia,2,0,0
2020-03-28,RUS,Russian Fed.,Moscow,903,0,0
2020-03-28,RUS,Russian Fed.,Murmansk,1,0,0
2020-03-28,RUS,Russian Fed.,Nizhny Novgorod,11,0,0
2020-03-28,RUS,Russian Fed.,Novgorod,1,0,0
2020-03-28,RUS,Russian Fed.,Novosibirsk,7,0,0
2020-03-28,RUS,Russian Fed.,Omsk,0,0,0
2020-03-28,RUS,Russian Fed.,Orenburg,6,0,0
2020-03-28,RUS,Russian Fed.,Oryol,3,0,0
2020-03-28,RUS,Russian Fed.,Penza,2,0,0
2020-03-28,RUS,Russian Fed.,Perm,11,0,0
2020-03-28,RUS,Russian Fed.,Primorsky,2,0,0
2020-03-28,RUS,Russian Fed.,Pskov,6,0,0
2020-03-28,RUS,Russian Fed.,Republic of Crimea,20,0,0
2020-03-28,RUS,Russian Fed.,Rostov,2,0,0
2020-03-28,RUS,Russian Fed.,Ryazan,2,0,0
2020-03-28,RUS,Russian Fed.,Saint Petersburg,37,0,0
2020-03-28,RUS,Russian Fed.,Sakhalin,4,0,0
2020-03-28,RUS,Russian Fed.,Samara,14,0,0
2020-03-28,RUS,Russian Fed.,Saratov,2,0,0
2020-03-28,RUS,Russian Fed.,Smolensk,1,0,0
2020-03-28,RUS,Russian Fed.,Stavropol,5,0,0
2020-03-28,RUS,Russian Fed.,Sverdlovsk,24,0,0
2020-03-28,RUS,Russian Fed.,Tambov,3,0,0
2020-03-28,RUS,Russian Fed.,Tatarstan,14,0,0
2020-03-28,RUS,Russian Fed.,Tomsk,2,0,0
2020-03-28,RUS,Russian Fed.,Tula,11,0,0
2020-03-28,RUS,Russian Fed.,Tver,3,0,0
2020-03-28,RUS,Russian Fed.,Tyumen,3,0,0
2020-03-28,RUS,Russian Fed.,Udmurtia,4,0,0
2020-03-28,RUS,Russian Fed.,Ulyanovsk,1,0,0
2020-03-28,RUS,Russian Fed.,Volgograd,4,0,0
2020-03-28,RUS,Russian Fed.,Voronezh,6,0,0
2020-03-28,RUS,Russian Fed.,Yakutia,14,0,0
2020-03-28,RUS,Russian Fed.,Yaroslavl,2,0,0
2020-03-28,RUS,Russian Fed.,Zabaykalsky,1,0,0
2020-03-28,SMR,San Marino,San Marino,223,21,0
2020-03-28,SRB,Serbia,Serbia,659,10,0
2020-03-28,SVK,Slovakia,Banská Bystrica,13,0,0
2020-03-28,SVK,Slovakia,Bratislava,135,0,0
2020-03-28,SVK,Slovakia,Košice,13,0,0
2020-03-28,SVK,Slovakia,Nitra,23,0,0
2020-03-28,SVK,Slovakia,NOT SPECIFIED,3,0,0
2020-03-28,SVK,Slovakia,Prešov,18,0,0
2020-03-28,SVK,Slovakia,Trencín,43,0,0
2020-03-28,SVK,Slovakia,Trnava,22,0,0
2020-03-28,SVK,Slovakia,Zilina,44,0,0
2020-03-28,SVN,Slovenia,Slovenia,684,10,0
2020-03-28,ESP,Spain,Andalucía,4277,175,139
2020-03-28,ESP,Spain,Aragón,1592,58,8
2020-03-28,ESP,Spain,Canarias,1025,36,25
2020-03-28,ESP,Spain,Cantabria,937,22,21
2020-03-28,ESP,Spain,Castilla y León,4791,321,585
2020-03-28,ESP,Spain,Castilla-La Mancha,4512,448,197
2020-03-28,ESP,Spain,Cataluña,14263,1070,3106
2020-03-28,ESP,Spain,Ciudad Autónoma de Ceuta,17,1,0
2020-03-28,ESP,Spain,Ciudad Autónoma de Melilla,45,1,0
2020-03-28,ESP,Spain,Comunidad de Madrid,21520,2757,6326
2020-03-28,ESP,Spain,Comunidad Foral de Navarra,1829,70,98
2020-03-28,ESP,Spain,Comunidad Valenciana,4034,234,92
2020-03-28,ESP,Spain,Extremadura,1394,88,49
2020-03-28,ESP,Spain,Galicia,2772,47,95
2020-03-28,ESP,Spain,Illes Balears,862,26,80
2020-03-28,ESP,Spain,La Rioja,1436,65,364
2020-03-28,ESP,Spain,País Vasco,5136,221,1023
2020-03-28,ESP,Spain,Principado de Asturias,1004,33,65
2020-03-28,ESP,Spain,Región de Murcia,802,17,12
2020-03-28,SWE,Sweden,Blekinge,15,0,0
2020-03-28,SWE,Sweden,Dalarna,76,0,0
2020-03-28,SWE,Sweden,Gävleborg,53,0,0
2020-03-28,SWE,Sweden,Gotland,11,0,0
2020-03-28,SWE,Sweden,Halland,81,0,0
2020-03-28,SWE,Sweden,Jämtland,71,0,0
2020-03-28,SWE,Sweden,Jönköping,94,0,0
2020-03-28,SWE,Sweden,Kalmar,28,0,0
2020-03-28,SWE,Sweden,Kronoberg,23,0,0
2020-03-28,SWE,Sweden,Norrbotten,42,0,0
2020-03-28,SWE,Sweden,NOT SPECIFIED,0,203,0
2020-03-28,SWE,Sweden,Örebro,75,0,0
2020-03-28,SWE,Sweden,Östergötland,272,0,0
2020-03-28,SWE,Sweden,Skåne,271,0,0
2020-03-28,SWE,Sweden,Södermanland,159,0,0
2020-03-28,SWE,Sweden,Stockholm,1538,0,0
2020-03-28,SWE,Sweden,Uppsala,149,0,0
2020-03-28,SWE,Sweden,Värmland,46,0,0
2020-03-28,SWE,Sweden,Västerbotten,42,0,0
2020-03-28,SWE,Sweden,Västernorrland,25,0,0
2020-03-28,SWE,Sweden,Västmanland,46,0,0
2020-03-28,SWE,Sweden,Västra Götaland,330,0,0
2020-03-28,CHE,Switzerland,Aargau,364,3,4
2020-03-28,CHE,Switzerland,Appenzell Ausserrhoden,45,2,0
2020-03-28,CHE,Switzerland,Appenzell Innerrhoden,13,0,0
2020-03-28,CHE,Switzerland,Basel City,573,13,211
2020-03-28,CHE,Switzerland,Basel Country,502,6,100
2020-03-28,CHE,Switzerland,Bern,767,9,0
2020-03-28,CHE,Switzerland,Fribourg,421,15,0
2020-03-28,CHE,Switzerland,Geneva,2277,27,175
2020-03-28,CHE,Switzerland,Glarus,47,1,0
2020-03-28,CHE,Switzerland,Graubünden,409,9,0
2020-03-28,CHE,Switzerland,Jura,118,0,0
2020-03-28,CHE,Switzerland,Liechtenstein,61,0,1
2020-03-28,CHE,Switzerland,Lucerne,317,4,0
2020-03-28,CHE,Switzerland,Neuchâtel,311,6,0
2020-03-28,CHE,Switzerland,Nidwalden,55,0,0
2020-03-28,CHE,Switzerland,Obwalden,37,0,0
2020-03-28,CHE,Switzerland,Schaffhausen,339,5,0
2020-03-28,CHE,Switzerland,Schwyz,37,0,0
2020-03-28,CHE,Switzerland,Solothurn,173,1,0
2020-03-28,CHE,Switzerland,St. Gallen,122,2,33
2020-03-28,CHE,Switzerland,Thurgau,134,2,0
2020-03-28,CHE,Switzerland,Ticino,1727,87,0
2020-03-28,CHE,Switzerland,Uri,48,0,3
2020-03-28,CHE,Switzerland,Valais,902,21,3
2020-03-28,CHE,Switzerland,Vaud,2936,55,187
2020-03-28,CHE,Switzerland,Zug,101,1,18
2020-03-28,CHE,Switzerland,Zurich,1720,15,0
2020-03-28,TUR,Turkey,Turkey,7402,108,0
2020-03-28,UKR,Ukraine,Cherkasy,3,0,0
2020-03-28,UKR,Ukraine,Chernihiv,1,0,0
2020-03-28,UKR,Ukraine,Chernivtsi,47,1,0
2020-03-28,UKR,Ukraine,Dnipropetrovsk,7,0,0
2020-03-28,UKR,Ukraine,Donetsk,2,0,0
2020-03-28,UKR,Ukraine,Ivano-Frankivsk,28,3,0
2020-03-28,UKR,Ukraine,Kharkiv,1,0,0
2020-03-28,UKR,Ukraine,Kherson,1,0,0
2020-03-28,UKR,Ukraine,Khmelnytsky,1,0,0
2020-03-28,UKR,Ukraine,Kiev region,41,0,0
2020-03-28,UKR,Ukraine,Kyiv,74,0,0
2020-03-28,UKR,Ukraine,Lugansk,2,0,0
2020-03-28,UKR,Ukraine,Lviv,5,0,0
2020-03-28,UKR,Ukraine,Mykolaiv,1,0,0
2020-03-28,UKR,Ukraine,Odessa,6,0,0
2020-03-28,UKR,Ukraine,Poltava,1,0,0
2020-03-28,UKR,Ukraine,Rivne,9,1,0
2020-03-28,UKR,Ukraine,Sumy,5,1,0
2020-03-28,UKR,Ukraine,Ternopil,43,1,0
2020-03-28,UKR,Ukraine,Transcarpathian,1,0,0
2020-03-28,UKR,Ukraine,Vinnytsia,16,0,0
2020-03-28,UKR,Ukraine,Volyn,2,0,0
2020-03-28,UKR,Ukraine,Zaporizhzhia,10,0,0
2020-03-28,UKR,Ukraine,Zhytomyr,4,1,0
2020-03-28,GBR,United Kingdom,Ayrshire and Arran,90,0,0
2020-03-28,GBR,United Kingdom,Borders,35,0,0
2020-03-28,GBR,United Kingdom,Dumfries and Galloway,60,0,0
2020-03-28,GBR,United Kingdom,East of England,1001,0,0
2020-03-28,GBR,United Kingdom,England,563,926,0
2020-03-28,GBR,United Kingdom,Fife,51,0,0
2020-03-28,GBR,United Kingdom,Forth Valley,95,0,0
2020-03-28,GBR,United Kingdom,Grampian,52,0,0
2020-03-28,GBR,United Kingdom,Greater Glasgow and Clyde,376,0,0
2020-03-28,GBR,United Kingdom,Highland,36,0,0
2020-03-28,GBR,United Kingdom,Lanarkshire,165,0,0
2020-03-28,GBR,United Kingdom,London,5299,0,0
2020-03-28,GBR,United Kingdom,Lothian,151,0,0
2020-03-28,GBR,United Kingdom,Midlands,2438,0,0
2020-03-28,GBR,United Kingdom,North East and Yorkshire,1497,0,0
2020-03-28,GBR,United Kingdom,North West,1253,0,0
2020-03-28,GBR,United Kingdom,Northern Ireland,324,15,0
2020-03-28,GBR,United Kingdom,Scotland,0,40,0
2020-03-28,GBR,United Kingdom,Shetland,27,0,0
2020-03-28,GBR,United Kingdom,South East,1727,0,0
2020-03-28,GBR,United Kingdom,South West,649,0,0
2020-03-28,GBR,United Kingdom,Tayside,107,0,0
2020-03-28,GBR,United Kingdom,Wales,1093,38,0
2020-03-29,ALB,Albania,Berat,1,0,0
2020-03-29,ALB,Albania,Durrës,17,1,0
2020-03-29,ALB,Albania,Elbasan,5,0,0
2020-03-29,ALB,Albania,Fier,26,2,0
2020-03-29,ALB,Albania,Korçë,12,0,0
2020-03-29,ALB,Albania,Kukës,5,0,0
2020-03-29,ALB,Albania,Lezhë,6,0,0
2020-03-29,ALB,Albania,Shkodër,8,0,0
2020-03-29,ALB,Albania,Tiranë,127,6,0
2020-03-29,ALB,Albania,Vlorë,5,1,0
2020-03-29,AND,Andorra,Andorra,308,4,0
2020-03-29,AUT,Austria,Burgenland,159,0,0
2020-03-29,AUT,Austria,Kärnten,239,0,0
2020-03-29,AUT,Austria,Niederösterreich,1350,0,0
2020-03-29,AUT,Austria,Oberösterreich,1451,0,0
2020-03-29,AUT,Austria,Salzburg,798,0,0
2020-03-29,AUT,Austria,Steiermark,915,0,0
2020-03-29,AUT,Austria,Tirol,1944,0,0
2020-03-29,AUT,Austria,Vorarlberg,579,0,0
2020-03-29,AUT,Austria,Wien,1101,0,0
2020-03-29,BLR,Belarus,Belarus,94,0,0
2020-03-29,BEL,Belgium,Brussels,1065,92,0
2020-03-29,BEL,Belgium,Flanders,6381,185,0
2020-03-29,BEL,Belgium,NOT SPECIFIED,203,0,0
2020-03-29,BEL,Belgium,Wallonia,3187,154,0
2020-03-29,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,123,5,0
2020-03-29,HRV,Croatia,Bjelovarsko-bilogorska,5,0,0
2020-03-29,HRV,Croatia,Brodsko-Posavska,3,1,0
2020-03-29,HRV,Croatia,Dubrovačko-neretvanska,29,0,0
2020-03-29,HRV,Croatia,Grad Zagreb,304,2,0
2020-03-29,HRV,Croatia,Istarska,65,2,0
2020-03-29,HRV,Croatia,Karlovačka,20,1,0
2020-03-29,HRV,Croatia,Koprivničko-križevačka,3,0,0
2020-03-29,HRV,Croatia,Krapinsko-zagorska županija,49,0,0
2020-03-29,HRV,Croatia,Ličko-senjska,1,0,0
2020-03-29,HRV,Croatia,Međimurska,2,0,0
2020-03-29,HRV,Croatia,Osječko-baranjska,42,0,0
2020-03-29,HRV,Croatia,Primorsko-Goranska,38,0,0
2020-03-29,HRV,Croatia,Šibensko-kninska,23,0,0
2020-03-29,HRV,Croatia,Sisačko-moslavačka,13,0,0
2020-03-29,HRV,Croatia,Splitsko-Dalmatinska,61,0,0
2020-03-29,HRV,Croatia,Varaždinska,19,0,0
2020-03-29,HRV,Croatia,Vukovarsko-srijemska,7,0,0
2020-03-29,HRV,Croatia,Zadarska,18,0,0
2020-03-29,HRV,Croatia,Zagrebačka,5,0,0
2020-03-29,CYP,Cyprus,Cyprus,214,6,0
2020-03-29,CZE,Czech Republic,Jihoceský,86,0,0
2020-03-29,CZE,Czech Republic,Jihomoravský,163,0,0
2020-03-29,CZE,Czech Republic,Karlovarský,94,0,0
2020-03-29,CZE,Czech Republic,Královéhradecký,80,0,0
2020-03-29,CZE,Czech Republic,Liberecký,70,0,0
2020-03-29,CZE,Czech Republic,Moravskoslezský,289,0,0
2020-03-29,CZE,Czech Republic,NOT SPECIFIED,93,16,0
2020-03-29,CZE,Czech Republic,Olomoucký,255,0,0
2020-03-29,CZE,Czech Republic,Pardubický,75,0,0
2020-03-29,CZE,Czech Republic,Plzenský,118,0,0
2020-03-29,CZE,Czech Republic,Prague,750,0,0
2020-03-29,CZE,Czech Republic,Stredoceský,362,0,0
2020-03-29,CZE,Czech Republic,Ústecký,111,0,0
2020-03-29,CZE,Czech Republic,Vysocina,101,0,0
2020-03-29,CZE,Czech Republic,Zlínský,128,0,0
2020-03-29,DNK,Denmark,Faroe,159,0,0
2020-03-29,DNK,Denmark,Greenland,10,0,0
2020-03-29,DNK,Denmark,Hovedstaden,1214,0,0
2020-03-29,DNK,Denmark,Midtjylland,386,0,0
2020-03-29,DNK,Denmark,Nordjylland,132,0,0
2020-03-29,DNK,Denmark,NOT SPECIFIED,7,72,0
2020-03-29,DNK,Denmark,Sjælland,330,0,0
2020-03-29,DNK,Denmark,Syddanmark,326,0,0
2020-03-29,EST,Estonia,Estonia,679,3,0
2020-03-29,FRA,France,Auvergne-Rhône-Alpes,0,227,755
2020-03-29,FRA,France,Bourgogne-Franche-Comté,0,164,549
2020-03-29,FRA,France,Bretagne,0,41,166
2020-03-29,FRA,France,Centre-Val de Loire,0,39,83
2020-03-29,FRA,France,Corse,0,19,79
2020-03-29,FRA,France,Grand Est,0,815,1348
2020-03-29,FRA,France,Guadeloupe,0,2,9
2020-03-29,FRA,France,Hauts-de-France,0,211,476
2020-03-29,FRA,France,Île-de-France,0,807,2109
2020-03-29,FRA,France,La Réunion,0,0,5
2020-03-29,FRA,France,Martinique,0,3,17
2020-03-29,FRA,France,Normandie,0,32,103
2020-03-29,FRA,France,NOT SPECIFIED,31324,0,0
2020-03-29,FRA,France,Nouvelle-Aquitaine,0,58,226
2020-03-29,FRA,France,Occitanie,0,76,314
2020-03-29,FRA,France,Pays de la Loire,0,47,182
2020-03-29,FRA,France,Provence-Alpes-Côte d'Azur,0,65,710
2020-03-29,DEU,Germany,Baden-Württemberg,9794,101,0
2020-03-29,DEU,Germany,Bayern,12881,107,0
2020-03-29,DEU,Germany,Berlin,2360,9,0
2020-03-29,DEU,Germany,Brandenburg,721,1,0
2020-03-29,DEU,Germany,Bremen,275,2,0
2020-03-29,DEU,Germany,Hamburg,1846,4,0
2020-03-29,DEU,Germany,Hessen,2605,9,0
2020-03-29,DEU,Germany,Mecklenburg-Vorpommern,348,1,0
2020-03-29,DEU,Germany,Niedersachsen,3450,21,0
2020-03-29,DEU,Germany,Nordrhein-Westfalen,11400,98,0
2020-03-29,DEU,Germany,NOT SPECIFIED,0,0,11500
2020-03-29,DEU,Germany,Rheinland-Pfalz,2396,12,0
2020-03-29,DEU,Germany,Saarland,560,2,0
2020-03-29,DEU,Germany,Sachsen,1617,9,0
2020-03-29,DEU,Germany,Sachsen-Anhalt,592,2,0
2020-03-29,DEU,Germany,Schleswig Holstein,1005,6,0
2020-03-29,DEU,Germany,Thüringen,697,5,0
2020-03-29,GRC,Greece,Achaea,19,1,0
2020-03-29,GRC,Greece,Argolis,1,0,0
2020-03-29,GRC,Greece,Arkadias,3,0,0
2020-03-29,GRC,Greece,Arta,3,0,0
2020-03-29,GRC,Greece,Athens,641,18,0
2020-03-29,GRC,Greece,Beozia,1,0,0
2020-03-29,GRC,Greece,Corfu,1,0,0
2020-03-29,GRC,Greece,Corinth,2,0,0
2020-03-29,GRC,Greece,Dodecaneso,1,0,0
2020-03-29,GRC,Greece,Drama,1,0,0
2020-03-29,GRC,Greece,East Attica,57,0,0
2020-03-29,GRC,Greece,Elis,46,2,0
2020-03-29,GRC,Greece,Euboea,3,0,0
2020-03-29,GRC,Greece,Evros,6,0,0
2020-03-29,GRC,Greece,Florina,1,0,0
2020-03-29,GRC,Greece,Heraklion,10,1,0
2020-03-29,GRC,Greece,Ikaria,1,0,0
2020-03-29,GRC,Greece,Ioannina,2,0,0
2020-03-29,GRC,Greece,Kastoria,36,5,0
2020-03-29,GRC,Greece,Kavalas,3,0,0
2020-03-29,GRC,Greece,Kefalonia,1,0,0
2020-03-29,GRC,Greece,Khalkidiki,1,0,0
2020-03-29,GRC,Greece,Kilkis,3,0,0
2020-03-29,GRC,Greece,Kozani,16,3,0
2020-03-29,GRC,Greece,Laconia,1,0,0
2020-03-29,GRC,Greece,Larissa,13,0,0
2020-03-29,GRC,Greece,Lasithi,2,0,0
2020-03-29,GRC,Greece,Lefkadas,1,0,0
2020-03-29,GRC,Greece,Lesbos,8,1,0
2020-03-29,GRC,Greece,Magnesia,2,0,0
2020-03-29,GRC,Greece,Messinia,7,0,0
2020-03-29,GRC,Greece,NOT SPECIFIED,136,0,0
2020-03-29,GRC,Greece,Pella,1,0,0
2020-03-29,GRC,Greece,Pieria,3,0,0
2020-03-29,GRC,Greece,Pireas,56,0,0
2020-03-29,GRC,Greece,Prevezas,1,0,0
2020-03-29,GRC,Greece,Rethymnon,1,0,0
2020-03-29,GRC,Greece,Serron,9,0,0
2020-03-29,GRC,Greece,Tessaloniki,32,3,0
2020-03-29,GRC,Greece,Trikalon,1,0,0
2020-03-29,GRC,Greece,West Attica,4,0,0
2020-03-29,GRC,Greece,Xanthis,14,3,0
2020-03-29,GRC,Greece,Zakynthos,5,1,0
2020-03-29,HUN,Hungary,Hungary,361,0,0
2020-03-29,HUN,Hungary,NOT SPECIFIED,0,13,0
2020-03-29,ISL,Iceland,East Iceland,5,0,0
2020-03-29,ISL,Iceland,Greater Reykjavík,773,0,0
2020-03-29,ISL,Iceland,Northeast Iceland,22,0,0
2020-03-29,ISL,Iceland,Northwest Iceland,22,0,0
2020-03-29,ISL,Iceland,NOT SPECIFIED,25,0,0
2020-03-29,ISL,Iceland,South Iceland,105,0,0
2020-03-29,ISL,Iceland,Suðurnes Peninsula,47,0,0
2020-03-29,ISL,Iceland,West Fjords,3,0,0
2020-03-29,ISL,Iceland,West Iceland,18,0,0
2020-03-29,IRL,Ireland,Ireland,2615,46,0
2020-03-29,ITA,Italy,Abruzzo,1293,88,36
2020-03-29,ITA,Italy,Basilicata,202,4,1
2020-03-29,ITA,Italy,Bolzano,1214,64,116
2020-03-29,ITA,Italy,Calabria,614,25,12
2020-03-29,ITA,Italy,Campania,1759,117,86
2020-03-29,ITA,Italy,Emilia-Romagna,13119,1443,1141
2020-03-29,ITA,Italy,Friuli Venezia Giulia,1480,98,241
2020-03-29,ITA,Italy,Lazio,2706,136,208
2020-03-29,ITA,Italy,Liguria,3076,377,420
2020-03-29,ITA,Italy,Lombardia,41007,6360,9255
2020-03-29,ITA,Italy,Marche,3558,386,12
2020-03-29,ITA,Italy,Molise,127,9,18
2020-03-29,ITA,Italy,Piemonte,8206,684,254
2020-03-29,ITA,Italy,Puglia,1549,86,31
2020-03-29,ITA,Italy,Sardegna,638,27,29
2020-03-29,ITA,Italy,Sicilia,1460,65,65
2020-03-29,ITA,Italy,Toscana,4122,215,121
2020-03-29,ITA,Italy,Trento,1594,129,172
2020-03-29,ITA,Italy,Umbria,1023,31,95
